name,id,description,url,sequence,lastImportData
PdpGrouper-MTO-DeliveryTerms-BOPS,276390,Haworth® Very® Mesh Elephant Desk Chair,/haworth-very-mesh-elephant-desk-chair/s276390,2,
PdpGrouper-MTO-DeliveryTerms-BOPS,276418,Haworth® Very® Mesh Pacific Desk Chair,/haworth-very-mesh-pacific-desk-chair/s276418,3,
PdpGrouper-MTO-DeliveryTerms-BOPS,276457,Haworth® Very® Mesh Storm Desk Chair,/haworth-very-mesh-storm-desk-chair/s276457,4,
PdpGrouper-MTO-DeliveryTerms-BOPS,313089,Brera Vamelie Bentwood Dining Chair,/brera-vamelie-bentwood-dining-chair/s313089,5,
PdpGrouper-MTO-DeliveryTerms-BOPS-Swatch,209075,Sculpt Velvet Accent Chair,/sculpt-velvet-accent-chair/s209075,1,
PdpGrouper-MTO-DeliveryTerms-BOPS-Swatch,209114,Sculpt Warm Beige Velvet Accent Chair,/sculpt-warm-beige-velvet-accent-chair/s209114,2,
PdpGrouper-MTO-DeliveryTerms-BOPS-Swatch,209122,Sculpt Velvet Accent Chair,/sculpt-velvet-accent-chair/s209122,3,
PdpGrouper-MTO-DeliveryTerms-BOPS-Swatch,209135,Sculpt Velvet Accent Chair,/sculpt-velvet-accent-chair/s209135,4,
PdpGrouper-MTO-DeliveryTerms-BOPS-Swatch,209159,Sculpt Velvet Accent Chair,/sculpt-velvet-accent-chair/s209159,5,
PdpGrouper-MTO-DeliveryTerms-Swatch,116961,Naomi Dempsey Flannel Tufted Dining Chair,/alice-savile-grey-tufted-dining-chair/s116961,3,
PdpGrouper-MTO-DeliveryTerms-Swatch,128420,Maxwell Queen Leather Tufted Bed,/newhall-queen-leather-tufted-bed/s128420,1,
PdpGrouper-MTO-DeliveryTerms-Swatch,128462,Maxwell Queen Grey Tufted Bed,/newhall-queen-grey-tufted-bed/s128462,2,
PdpGrouper-MTO-DeliveryTerms-Swatch,229793,Sculpt Velvet Accent Chair,/sculpt-velvet-accent-chair/s229793,4,
PdpGrouper-Stock-Delivery,146471,Multisurface 8'x10' Thin Rug Pad,/multisurface-8x10-thin-rug-pad/s146471,3,
PdpGrouper-Stock-Delivery,146471,Multisurface 8'x10' Thin Rug Pad,/multisurface-8x10-thin-rug-pad/s146471,4,
PdpGrouper-Stock-Delivery,146684,Multisurface 9'x12' Thin Rug Pad,/multisurface-9x12-thin-rug-pad/s146684,1,
PdpGrouper-Stock-Delivery,146684,Multisurface 9'x12' Thin Rug Pad,/multisurface-9x12-thin-rug-pad/s146684,2,
PdpGrouper-Stock-Delivery,197442,Kendall Walnut Desk,/kendall-walnut-desk/s197442,5,
PdpGrouper-Stock-Delivery-BOPS,260564,Rainier Black Conical Flush Mount Light,/rainier-black-conical-flush-mount-light/s260564,5,
