name,id,description,url,sequence,lastImportData
SpategoryFamilyFurniture,0,spategory family furniture 3,/sectional-sofas/mattea-sectional-collection/,1,3/16/2023 10:23:12
SpategoryProductFurniture,0,spategory product furniture 3,/sectional-sofas/chale-sectional-collection/,4,3/16/2023 10:23:12
SpategoryProductFurniture,0,spategory product furniture 3,/sectional-sofas/faible-sectional-collection/,3,3/16/2023 10:23:12
SpategoryProductFurniture,0,spategory product furniture 3,/sectional-sofas/pezzo-leather-sectional-collection/,1,3/16/2023 10:23:12
SpategoryProductFurniture,0,spategory product furniture 3,/sectional-sofas/pezzo-sectional-collection/,2,3/16/2023 10:23:12
SpategoryProductFurniture,0,spategory product furniture 3,/sectional-sofas/terrain-sectional-collection/,5,3/16/2023 10:23:12
SuperCategory,0,supercategory page,/accessories/,3,3/16/2023 10:23:12
SuperCategory,0,supercategory page,/dining/,2,3/16/2023 10:23:12
SuperCategory,0,supercategory page,/furniture/,6,3/16/2023 10:23:12
SuperCategory,0,supercategory page,/gifts/,5,3/16/2023 10:23:12
SuperCategory,0,supercategory page,/sale/,4,3/16/2023 10:23:12
SuperCategory,0,supercategory page,/trade-program/,1,3/16/2023 10:23:12
